row,produto,ean,preco_7_dias,preco_14_dias,preco_21_dias,preco_28_dias,status,revisao_visual,observacao,source,source_page,image_url,title_found,optimized_path,optimized_bytes,original_width,original_height,processed_at
2494,MOLHO POMAROLA 300G SC PIZZA,7896036095065,3.48,3.5,3.54,3.56,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:06
2495,MOLHO POMAROLA 300G TRAD SACHE NOVO,7896036099988,2.54,2.55,2.58,2.6,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896036099988.webp,55444,,,2026-07-06T19:31:54
2496,MOLHO POMODORO 300G TRAD SACHE,7896036098981,1.27,1.28,1.29,1.3,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.redemix.com.br,https://www.redemix.com.br/7896036098981molho-tomate-pomodoro-tradicional-sache-300g/p,https://redemix.vteximg.com.br/arquivos/ids/224123-1000-1000/2665840_7896036098981_MOLHO-TOM-POMODORO-300G-SACHE.png?v=638948621630400000,MOLHO TOMATE POMODORO TRADICIONAL SACHE 300G - redemix,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896036098981.webp,47268,1000,1000,2026-07-06T21:05:59
2497,MOLHO POMAROLA 300G SC PARMEGIANA,7896036095072,3.48,3.5,3.54,3.56,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\spani\imagens\7896036095072.webp,23594,,,2026-07-06T19:31:55
2498,MOLHO POMODORO 520G TP,7896036095119,4.98,5.0,5.06,5.1,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896036095119.webp,39762,,,2026-07-06T19:31:55
2499,MOLHO PREDILECTA 300G. SACHE PIZZA,7896292334113,2.24,2.25,2.28,2.29,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:06
2500,MOLHO PREDILECTA 300G. SACHET TRAD.,7896292333000,1.38,1.39,1.4,1.41,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896292333000.webp,51294,,,2026-07-06T19:31:55
2501,MOLHO QUERO 240G MANJERICAO SC,7896102503685,1.85,1.86,1.88,1.89,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/molho-de-tomate-quero-manjericao-sachet-240g-89732,https://destro.fbitsstatic.net/img/p/molho-de-tomate-quero-manjericao-sachet-240g-89732/276730.jpg?w=900&h=900&v=202502181525&qs=ignore,Molho de Tomate Quero Manjericão Sachet 240g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896102503685.webp,60796,900,900,2026-07-06T19:32:05
2502,MOLHO QUERO 240G PIZZA SC,7896102503692,1.85,1.86,1.88,1.89,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/molho-de-tomate-quero-pizza-sachet-240g-89733,https://destro.fbitsstatic.net/img/p/molho-de-tomate-quero-pizza-sachet-240g-89733/276731.jpg?w=900&h=900&v=202502181525&qs=ignore,Molho de Tomate Quero Pizza Sachet 240g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896102503692.webp,64226,900,900,2026-07-06T19:32:06
2503,MOLHO QUERO 240G TRADICIONAL SC,7896102503661,1.39,1.4,1.41,1.42,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896102503661.webp,58118,,,2026-07-06T19:31:59
2504,MOLHO SALADA CASTELO 236ML ITALIANO,7896048282309,8.07,8.11,8.21,8.26,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7896048282309,https://images.openfoodfacts.org/images/products/789/604/828/2309/front_pt.10.400.jpg,CASTELO Molho para Salada Italiano,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896048282309.webp,14992,205,400,2026-07-06T19:32:08
2505,MOLHO SALADA CASTELO 236ML CAESAR,7898922618051,8.07,8.11,8.21,8.26,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:10
2506,MOLHO SALADA CASTELO 236ML LIMAO,7896048282354,8.07,8.11,8.21,8.26,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:14
2507,MOLHO SALADA CASTELO 236ML ROSE,7896048283139,8.07,8.11,8.21,8.26,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/molho-de-salada-rose-castelo-236ml-74892,https://destro.fbitsstatic.net/img/p/molho-de-salada-rose-castelo-236ml-74892/261442.jpg?w=900&h=900&v=202501231555&qs=ignore,Molho de Salada Rosé Castelo 236ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896048283139.webp,24418,900,900,2026-07-06T19:32:11
2508,MOLHO SALSARETTI 300G TRAD SACHE,7898930142654,1.69,1.7,1.72,1.73,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898930142654.webp,45220,,,2026-07-06T19:32:04
2509,MOLHO SALSARETTI 500G BASILICO VD,7891300900366,12.23,12.29,12.44,12.52,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:13
2510,MOLHO STELLA D'ORO 300G MANGERICAO,7898930142593,1.79,1.8,1.82,1.83,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:14
2511,MOLHO STELLA D'ORO 300G PIZZA,7898930142609,1.79,1.8,1.82,1.83,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:14
2512,MOLHO STELLA D'ORO 300G TRADICIONAL,7898930142197,1.25,1.26,1.27,1.28,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898930142197.webp,49240,,,2026-07-06T19:32:06
2513,MOLHO TARANTELLA 300G TRAD SACHE,7896036099544,1.57,1.58,1.6,1.61,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\spani\imagens\7896036099544.webp,10714,,,2026-07-06T19:32:06
2514,MOLHO SHOYU CEPERA 150ML,7896025800250,4.83,4.85,4.91,4.95,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:14
2515,MOSTARDA ARISCO 200G PVC,7891700013208,6.43,6.46,6.54,6.58,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:15
2516,MOSTARDA CASTELO 200G BISNAGA,7896048280053,4.47,4.49,4.55,4.58,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:16
2517,MOSTARDA CEPERA 1.01KG,7896025802919,7.95,7.99,8.09,8.14,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896025802919.webp,19598,,,2026-07-06T19:32:09
2518,MOSTARDA CEPERA 200ML AMARELA,7896025802308,5.77,5.8,5.87,5.91,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896025802308.webp,25046,,,2026-07-06T19:32:09
2519,MOSTARDA CEPERA 200ML ESCURA,7896025800892,5.96,5.99,6.06,6.1,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896025800892.webp,26366,,,2026-07-06T19:32:09
2520,MOSTARDA FUGINI 180G C/ MEL SC BICO DOS.,7897517200114,6.46,6.49,6.57,6.62,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/mostarda-fugini-tradicional-sachet-bico-180g-81238,https://destro.fbitsstatic.net/img/p/mostarda-fugini-tradicional-sachet-bico-180g-81238/267793.jpg?w=900&h=900&v=202501231555&qs=ignore,Mostarda Fugini Tradicional Sachet Bico 180g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7897517200114.webp,38118,900,900,2026-07-06T19:32:19
2521,MOSTARDA HELLMANNS 170G,7891150027794,8.61,8.65,8.76,8.82,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150027794.webp,26162,,,2026-07-06T19:32:09
2522,MOSTARDA CEPERA 370G SQZ AMARELA,7896025801387,8.71,8.75,8.86,8.92,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896025801387.webp,27832,,,2026-07-06T19:32:09
2523,MOSTARDA FUGINI 180G BICO DOS.,7897517207595,3.04,3.06,3.09,3.11,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7897517207595.webp,38118,,,2026-07-06T19:32:09
2524,MOSTARDA QUERO 190G,7896102509144,4.67,4.69,4.75,4.78,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896102509144.webp,17848,,,2026-07-06T19:32:09
2525,MOSTARDA SALSARETTI 350G TOP DOWN C/MEL,7891300910242,12.84,12.9,13.06,13.15,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:19
2526,MOSTARDA SALSARETTI 350G TOP DOWN.,7908529700254,10.85,10.9,11.03,11.11,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:20
2527,MUCILON 360G SACHE. AMEIXA E AVEIA,7891000442104,9.16,9.21,9.32,9.38,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:20
2528,MUCILON 360G SACHET ARROZ,7891000357170,9.16,9.21,9.32,9.38,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:24
2529,MUCILON 360G SACHET MILHO,7891000356975,9.16,9.21,9.32,9.38,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7891000356975,https://images.openfoodfacts.org/images/products/789/100/035/6975/front_pt.4.400.jpg,Mucilon de milho,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891000356975.webp,30046,400,399,2026-07-06T19:32:20
2530,MUCILON 360G SACHET MULTICEREAIS,7891000356890,9.16,9.21,9.32,9.38,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891000356890.webp,85104,,,2026-07-06T19:32:14
2531,NESCAFE 100G MATINAL,7891000315507,16.62,16.7,16.9,17.02,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891000315507.webp,62272,,,2026-07-06T19:32:14
2532,NESCAFE 40G 10% GRATIS MATINAL,7891000418871,5.12,5.15,5.21,5.24,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891000418871.webp,46222,,,2026-07-06T19:32:14
2533,ODOR.ROUPA COMFORT CRTS 275G EUFORIA FLORAL,7891150098725,14.43,14.5,14.68,14.78,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150098725.webp,30778,,,2026-07-06T19:32:14
2534,ODOR.ROUPA COMFORT CRTS 275G PERFUME EM CRISTAL,7891150105867,14.43,14.5,14.68,14.78,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:25
2535,ODORIZ.GLADE 120ML CONC. GOTAS CITRONELAS,7894650015681,10.76,10.81,10.94,11.02,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7894650015681.webp,24934,,,2026-07-06T19:32:14
2536,ODORIZ.GLADE 120ML CONC. GOTAS EUCALIPTO,7894650015674,10.76,10.81,10.94,11.02,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7894650015674.webp,22572,,,2026-07-06T19:32:14
2537,ODORIZ.GLADE 120ML CONC. GOTAS LAVANDA,7894650015667,10.76,10.81,10.94,11.02,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7894650015667.webp,24236,,,2026-07-06T19:32:14
2538,ODORIZ.GLADE 120ML CONC. GOTAS LEMB. DE INFANCIA,7894650015711,10.76,10.81,10.94,11.02,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7894650015711.webp,22200,,,2026-07-06T19:32:14
2539,OLEO BEIRA ALTA CORP 90ML AMENDOAS,7896213303389,5.75,5.78,5.85,5.89,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:26
2540,OLEO BEIRA ALTA CORP 90ML COCO,7896213303501,5.75,5.78,5.85,5.89,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:26
2541,OLEO CAPILAR SKALA 90ML ABACATE,7897042021376,12.84,12.9,13.06,13.15,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:26
2542,OLEO CAPILAR SKALA 90ML MAIS CACHOS,7897042021345,12.84,12.9,13.06,13.15,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7897042021345.webp,28346,,,2026-07-06T19:32:15
2543,OLEO CAPILAR SKALA 90ML MARACUJA,7897042021383,12.84,12.9,13.06,13.15,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7897042021383.webp,27018,,,2026-07-06T19:32:15
2544,OLEO CAPILAR SKALA 90ML MELANCIA,7897042021352,12.84,12.9,13.06,13.15,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:26
2545,OLEO CAPILAR SKALA 90ML UVA,7897042021369,12.84,12.9,13.06,13.15,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/oleo-capilar-skala-maracuja-90ml-91104,https://destro.fbitsstatic.net/img/p/oleo-capilar-skala-maracuja-90ml-91104/278102.jpg?w=900&h=900&v=202512021659&qs=ignore,Óleo Capilar Skala Maracujá 90ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7897042021369.webp,27018,900,900,2026-07-06T19:32:27
2546,OLEO COMP GALLO 250ML VD AROMA LIMAO,5601252120901,39.31,39.51,39.98,40.25,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:29
2547,OLEO COMP GALLO 250ML VD AROMA MANJERICAO,5601252120864,39.31,39.51,39.98,40.25,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:30
2548,OLEO COMP GALLO 250ML VD AROMA TRUFA,5601252120888,39.31,39.51,39.98,40.25,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:30
2549,OLEO COMPOSTO CARMELITA 200ML,7896096013962,7.48,7.52,7.61,7.66,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896096013962.webp,83006,,,2026-07-06T19:32:22
2550,OLEO COMPOSTO MARIA 200ML TRADIC,7896036093085,9.13,9.18,9.29,9.35,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896036093085.webp,51982,,,2026-07-06T19:32:22
2551,OLEO COMPOSTO MARIA 500ML LATA TRAD,7896036092934,15.65,15.73,15.92,16.03,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896036092934.webp,51810,,,2026-07-06T19:32:22
2552,OLEO COMPOSTO MARIA 500ML PET TRAD,7896036096437,13.08,13.15,13.3,13.39,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896036096437.webp,21270,,,2026-07-06T19:32:22
2553,OLEO COMPOSTO OLIVIA 500ML PET TRAD,7896036098325,10.38,10.43,10.56,10.63,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7896036098325,https://images.openfoodfacts.org/images/products/789/603/609/8325/front_pt.3.400.jpg,óleo Composto De Soja E Oliva Tradicional Olívia Garrafa 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896036098325.webp,9326,128,400,2026-07-06T19:32:30
2554,OLEO DE CANOLA LIZA 900ML PET,7896036090626,15.19,15.27,15.45,15.55,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896036090626.webp,17260,,,2026-07-06T19:32:24
2555,OLEO DE CANOLA SOYA 900ML PET,7891080150449,11.69,11.75,11.89,11.97,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\spani\imagens\7891080150449.webp,10314,,,2026-07-06T19:32:24
2556,OLEO DE COCO COPRA 200ML S/SABOR,7898596080574,12.72,12.78,12.94,13.03,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:34
2557,OLEO DE GIRASSOL LIZA 900ML PET,7896036090602,14.8,14.87,15.05,15.16,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896036090602.webp,17532,,,2026-07-06T19:32:24
2558,OLEO DE GIRASSOL SOYA 900ML PET,7891080150463,11.48,11.54,11.68,11.76,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891080150463.webp,18898,,,2026-07-06T19:32:24
2559,OLEO DE MILHO LIZA 900ML PET,7896036090619,14.71,14.78,14.96,15.06,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896036090619.webp,17614,,,2026-07-06T19:32:24
2560,OLEO DE MILHO SOYA 900ML PET,7891080150456,13.82,13.89,14.05,14.15,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:34
2561,OLEO DE OLLIVA 500ML CEB. E ALHO,5601252120680,24.42,24.54,24.84,25.01,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\5601252120680.webp,15548,,,2026-07-06T19:32:25
2562,OLEO DE OLLIVA 500ML EXTRA SV,5601252120925,24.42,24.54,24.84,25.01,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\5601252120925.webp,15548,,,2026-07-06T19:32:25
2563,OLEO DE PEROBA KING 100ML OLEO DE PEROBA,7896050500255,7.36,7.4,7.49,7.54,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896050500255.webp,23532,,,2026-07-06T19:32:25
2564,OLEO DE PEROBA KING 200ML,7896050500019,13.04,13.11,13.26,13.35,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896050500019.webp,19952,,,2026-07-06T19:32:25
2565,OLEO DE SOJA SOYA 900ML PET,7891107101621,6.87,6.9,6.99,7.03,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891107101621.webp,18898,,,2026-07-06T19:32:25
2566,OLEO DOVE SERUM BIFASICO 110ML BOND REPAIR+PEPTIDE,7891150095540,31.35,31.51,31.88,32.1,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150095540.webp,12930,,,2026-07-06T19:32:25
2567,OLEO DOVE SERUM BIFASICO 110ML UV REPAIR + FERULIC,7891150102798,31.35,31.51,31.88,32.1,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150102798.webp,15056,,,2026-07-06T19:32:25
2568,OLEO EXTRAORDINARIO ELSEVE 100ML GLYCOLIC GLOSS,7908615055183,29.75,29.9,30.26,30.46,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/oleo-extraordinario-elseve-100ml-74682,https://destro.fbitsstatic.net/img/p/oleo-extraordinario-elseve-100ml-74682/261232.jpg?w=900&h=900&v=202501231555&qs=ignore,óleo Extraordinário Elseve 100ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908615055183.webp,21334,900,900,2026-07-06T19:32:34
2569,OLEO EXTRAORDINARIO ELSEVE 100ML LISO DOS SONHOS,7908785461555,29.75,29.9,30.26,30.46,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908785461555.webp,39482,,,2026-07-06T19:32:26
2570,OLEO EXTRAORDINARIO ELSEVE 100ML. COLLAGEN LIFTER,7908966529333,29.75,29.9,30.26,30.46,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/oleo-extraordinario-elseve-100ml-74682,https://destro.fbitsstatic.net/img/p/oleo-extraordinario-elseve-100ml-74682/261232.jpg?w=900&h=900&v=202501231555&qs=ignore,óleo Extraordinário Elseve 100ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908966529333.webp,21334,900,900,2026-07-06T19:32:36
2571,OLEO LUBR.SUPER LUB 300ML,7891200343300,18.35,18.44,18.66,18.79,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:36
2572,OLEO LUBRIFICANTE KING 100ML M.USO,7896050500071,5.27,5.3,5.36,5.4,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896050500071.webp,20340,,,2026-07-06T19:32:26
2573,OLEO PAIXAO CORP 100ML TENTADORA AMEIXA,7898919411931,9.71,9.76,9.88,9.94,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898919411931.webp,22790,,,2026-07-06T19:32:26
2574,OLEO PANTENE LEAVE-IN 95ML BAMBU + OLEO RICINO,7500435266147,28.86,29.0,29.35,29.55,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7500435266147.webp,14460,,,2026-07-06T19:32:26
2575,OLEO PANTENE LEAVE-IN 95ML QUERATINA,7500435240512,28.86,29.0,29.35,29.55,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7500435240512.webp,19480,,,2026-07-06T19:32:26
2576,OLEO PANTENE SPRAY 160ML QUERATINA,7500435240529,28.86,29.0,29.35,29.55,SEM_IMAGEM,PENDENTE,Nenhuma imagem encontrada.,,,,,,0,0,0,2026-07-06T19:32:36
2577,OLEO SALON LINE SOS 100ML SUPER OLEOS,7908458322022,23.17,23.29,23.56,23.73,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908458322022.webp,24526,,,2026-07-06T19:32:26
2578,OLEO SEDA SERUM 60ML TOQUE SEDA AMINO SILK,7891150101753,17.91,18.0,18.21,18.34,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/oleo-e-serum-seda-toque-de-seda-60ml-90246,https://destro.fbitsstatic.net/img/p/oleo-e-serum-seda-toque-de-seda-60ml-90246/277244.jpg?w=900&h=900&v=202504231105&qs=ignore,Óleo e Sérum Seda Toque de Seda 60ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150101753.webp,14390,900,900,2026-07-06T19:32:36
